flow_info: forward_iat_total, backward_iat_std, backward_iat_max, total_fhlen, total_bhlen, backward_iat_min, forward_iat_min, fpkts_per_second, flow_iat_min, forward_packet_length_mean, forward_iat_std, flow_iat_total, flow_syn, flow_fin, forward_iat_max, flow_iat_max, forward_packet_length_min, total_backward_packets, flow_iat_mean, flow_ece, flow_protocol, flow_iat_std, bpkts_per_second, backward_packet_length_mean, backward_iat_mean, total_length_of_forward_packets, flow_cwr, flow_packets_per_second, forward_iat_mean, flow_urg, total_length_of_backward_packets, flow_rst, total_forward_packets, forward_packet_length_max, flow_ack, forward_packet_length_std, backward_iat_total, backward_packet_length_max, flow_psh, backward_packet_length_std, backward_packet_length_min: serial: start_time, end_time: attack_label: infection_label: reconnaissance_label: attack_labeled: infection_labeled: reconnaissance_labeled: benign_probability: attack_probability: infection_probability: reconnaissance_probability
127.0.0.7/443-127.0.0.5/7438: 0, -1, -1, 0, 24, 99999, 99999, 1.0, 99999, 788.0, 0.0, 0, 0, 0, -1, -1, 788, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 788, 0, 1.0, 0.0, 0, 0, 0, 1, 788, 1, 0.0, 0, -1, 1, -1, -1: 529: 1674496528.7, 1674496529.7: 0: 0: 0: 0: 0: 0: 0.4753668864068141: 0.17487770452898327: 0.17487770452898327: 0.17487770453521922
127.0.0.1/9020-127.0.0.2/9784: 36.36361789703369, 0.16, 0.3540000915527344, 1296, 3483, 0.00015306472778320312, 0.00020623207092285156, 129.0, 0.00020623207092285156, 969.8914728682171, 0.14, 48.01375889778137, 0, 0, 0.35423707962036133, 0.35428810119628906, 96, 48, 0.27, 0, 6, 0.15, 48.0, 66.0, 0.24, 125116, 0, 177.0, 0.28, 0, 3168, 0, 129, 1454, 177, 619.35, 11.636316537857056, 66, 51, 0.0, 66: 530: 1674496528.7, 1674496529.7: 0: 0: 0: 0: 0: 0: 0.47536688143006006: 0.17487770542908015: 0.17487770531546626: 0.17487770782539339
127.0.0.1/9020-127.0.0.2/9784: 36.337220191955566, 0.16, 0.35384702682495117, 1269, 3456, 4.887580871582031e-05, 1.6689300537109375e-05, 128.0, 1.6689300537109375e-05, 976.71875, 0.14, 47.97738027572632, 0, 0, 0.3540308475494385, 0.3540818691253662, 96, 47, 0.27, 0, 6, 0.15, 47.0, 66.0, 0.25, 125020, 0, 175.0, 0.28, 0, 3102, 0, 128, 1454, 175, 616.91, 11.629122495651245, 66, 50, 0.0, 66: 531: 1674496528.7, 1674496529.7: 0: 0: 0: 0: 0: 0: 0.47536688119980264: 0.1748777054680456: 0.17487770535185262: 0.17487770798029917
127.0.0.3/80-127.0.0.4/3168: 0.03930187225341797, -1, -1, 0, 1566, 99999, 1.7404556274414062e-05, 58.0, 1.7404556274414062e-05, 1385.0689655172414, 0.0, 0.03930187225341797, 0, 1, 0.001562356948852539, 0.001562356948852539, 66, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 80334, 0, 58.0, 0.0, 0, 0, 0, 58, 1514, 58, 310.02, 0, -1, 9, -1, -1: 532: 1674496528.7, 1674496529.7: 0: 0: 0: 0: 0: 0: 0.47536688512993724: 0.1748777047307683: 0.1748777047307683: 0.1748777054085261
127.0.0.1/9020-127.0.0.2/9784: 122.5168342590332, 0.3, 0.8064467906951904, 2349, 6318, 0.00042057037353515625, 8.130073547363281e-05, 234.0, 8.130073547363281e-05, 1010.7094017094017, 0.28, 167.1874852180481, 0, 0, 0.8068616390228271, 0.8068616390228271, 82, 87, 0.52, 0, 6, 0.28, 87.0, 66.0, 0.51, 236506, 0, 321.0, 0.52, 0, 5742, 0, 234, 1454, 321, 606.63, 44.647419452667236, 66, 89, 0.0, 66: 533: 1674496528.7, 1674496529.7: 0: 0: 0: 0: 0: 0: 0.4753668864186707: 0.1748777045271096: 0.1748777045271096: 0.17487770452711013
127.0.0.3/80-127.0.0.4/3168: 0.03830981254577637, -1, -1, 0, 1539, 99999, 1.9550323486328125e-05, 57.0, 1.9550323486328125e-05, 1382.8070175438597, 0.0, 0.03830981254577637, 0, 1, 0.001544952392578125, 0.001544952392578125, 66, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 78820, 0, 57.0, 0.0, 0, 0, 0, 57, 1514, 57, 312.25, 0, -1, 9, -1, -1: 534: 1674496528.7, 1674496529.7: 0: 0: 0: 0: 0: 0: 0.4753668852618347: 0.17487770470992453: 0.17487770470992453: 0.17487770531831617
127.0.0.19/443-127.0.0.5/3156: 0, -1, -1, 0, 27, 99999, 99999, 1.0, 99999, 194.0, 0.0, 0, 0, 0, -1, -1, 194, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 194, 0, 1.0, 0.0, 0, 0, 0, 1, 194, 1, 0.0, 0, -1, 1, -1, -1: 535: 1674496528.7, 1674496529.7: 0: 0: 0: 0: 0: 0: 0.47536673495005166: 0.17487772846452918: 0.17487772846370753: 0.1748778081217115
127.0.0.1/9020-127.0.0.2/9784: 122.49789118766785, 0.3, 0.8060262203216553, 2322, 6291, 1.621246337890625e-05, 1.71661376953125e-05, 233.0, 1.71661376953125e-05, 1014.6351931330472, 0.28, 167.1612832546234, 0, 0, 0.8067803382873535, 0.8067803382873535, 82, 86, 0.52, 0, 6, 0.28, 86.0, 66.0, 0.52, 236410, 0, 319.0, 0.53, 0, 5676, 0, 233, 1454, 319, 604.96, 44.61125040054321, 66, 88, 0.0, 66: 536: 1674496528.8, 1674496529.8: 0: 0: 0: 0: 0: 0: 0.4753668864186707: 0.1748777045271096: 0.1748777045271096: 0.17487770452711016
127.0.0.3/80-127.0.0.4/3168: 0.03721499443054199, -1, -1, 0, 1512, 99999, 1.7642974853515625e-05, 56.0, 1.7642974853515625e-05, 1380.4642857142858, 0.0, 0.03721499443054199, 0, 1, 0.0015254020690917969, 0.0015254020690917969, 66, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 77306, 0, 56.0, 0.0, 0, 0, 0, 56, 1514, 56, 314.53, 0, -1, 9, -1, -1: 537: 1674496528.8, 1674496529.8: 0: 0: 0: 0: 0: 0: 0.47536688538082694: 0.17487770469112016: 0.17487770469112016: 0.17487770523693263
127.0.0.1/9020-127.0.0.2/9784: 122.49390864372253, 0.29, 0.8060100078582764, 2295, 6264, 1.5974044799804688e-05, 0.0004818439483642578, 232.0, 0.0004818439483642578, 1013.801724137931, 0.27, 167.15523529052734, 0, 0, 0.8067631721496582, 0.8067631721496582, 82, 85, 0.53, 0, 6, 0.28, 85.0, 66.0, 0.52, 235202, 0, 317.0, 0.53, 0, 5610, 0, 232, 1454, 317, 606.13, 44.609872341156006, 66, 87, 0.0, 66: 538: 1674496528.8, 1674496529.8: 0: 0: 0: 0: 0: 0: 0.4753668864186705: 0.17487770452710963: 0.17487770452710963: 0.17487770452711027
127.0.0.3/80-127.0.0.4/3168: 0.03624463081359863, -1, -1, 0, 1485, 99999, 2.0503997802734375e-05, 55.0, 2.0503997802734375e-05, 1378.0363636363636, 0.0, 0.03624463081359863, 0, 1, 0.0015077590942382812, 0.0015077590942382812, 66, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 75792, 0, 55.0, 0.0, 0, 0, 0, 55, 1514, 55, 316.85, 0, -1, 9, -1, -1: 539: 1674496528.8, 1674496529.8: 0: 0: 0: 0: 0: 0: 0.4753668854882916: 0.17487770467413752: 0.17487770467413752: 0.1748777051634333
127.0.0.1/9020-127.0.0.2/9784: 122.38260269165039, 0.29, 0.8059940338134766, 2268, 6237, 1.5020370483398438e-05, 2.002716064453125e-05, 231.0, 2.002716064453125e-05, 1012.961038961039, 0.27, 167.00284910202026, 0, 0, 0.806281328201294, 0.806281328201294, 82, 84, 0.53, 0, 6, 0.28, 84.0, 66.0, 0.53, 233994, 0, 315.0, 0.53, 0, 5544, 0, 231, 1454, 315, 607.3, 44.60853052139282, 66, 86, 0.0, 66: 540: 1674496528.8, 1674496529.8: 0: 0: 0: 0: 0: 0: 0.47536688641867036: 0.17487770452710966: 0.17487770452710966: 0.17487770452711035
127.0.0.3/80-127.0.0.4/3168: 0.03513741493225098, -1, -1, 0, 1458, 99999, 2.6464462280273438e-05, 54.0, 2.6464462280273438e-05, 1375.5185185185185, 0.0, 0.03513741493225098, 0, 1, 0.0014872550964355469, 0.0014872550964355469, 66, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 74278, 0, 54.0, 0.0, 0, 0, 0, 54, 1514, 54, 319.23, 0, -1, 9, -1, -1: 541: 1674496528.8, 1674496529.8: 0: 0: 0: 0: 0: 0: 0.47536688558552226: 0.17487770465877214: 0.17487770465877214: 0.1748777050969334
127.0.0.1/9020-127.0.0.2/9784: 122.37799644470215, 0.28, 0.8059790134429932, 2241, 6210, 4.744529724121094e-05, 1.7642974853515625e-05, 230.0, 1.7642974853515625e-05, 1011.0434782608696, 0.27, 166.99644112586975, 0, 0, 0.8062613010406494, 0.8062613010406494, 82, 83, 0.53, 0, 6, 0.27, 83.0, 66.0, 0.54, 232540, 0, 313.0, 0.53, 0, 5478, 0, 230, 1454, 313, 607.92, 44.6072838306427, 66, 86, 0.0, 66: 542: 1674496528.9, 1674496529.9: 0: 0: 0: 0: 0: 0: 0.4753668864186702: 0.17487770452710968: 0.17487770452710968: 0.17487770452711046
127.0.0.3/80-127.0.0.4/3168: 0.033734798431396484, -1, -1, 0, 1431, 99999, 1.7881393432617188e-05, 53.0, 1.7881393432617188e-05, 1372.9056603773586, 0.0, 0.033734798431396484, 0, 1, 0.0014607906341552734, 0.0014607906341552734, 66, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 72764, 0, 53.0, 0.0, 0, 0, 0, 53, 1514, 53, 321.65, 0, -1, 9, -1, -1: 543: 1674496528.9, 1674496529.9: 0: 0: 0: 0: 0: 0: 0.47536688567325314: 0.17487770464490804: 0.17487770464490804: 0.1748777050369308
127.0.0.1/9020-127.0.0.2/9784: 122.3739562034607, 0.28, 0.805931568145752, 2214, 6183, 1.5497207641601562e-05, 1.6927719116210938e-05, 229.0, 1.6927719116210938e-05, 1015.0393013100437, 0.27, 166.9908196926117, 0, 0, 0.8062436580657959, 0.8062436580657959, 82, 82, 0.54, 0, 6, 0.27, 82.0, 66.0, 0.54, 232444, 0, 311.0, 0.53, 0, 5412, 0, 229, 1454, 311, 606.23, 44.60339331626892, 66, 85, 0.0, 66: 544: 1674496528.9, 1674496529.9: 0: 0: 0: 0: 0: 0: 0.4753668864186701: 0.17487770452710968: 0.17487770452710968: 0.17487770452711057
127.0.0.3/80-127.0.0.4/3168: 0.03280496597290039, -1, -1, 0, 1404, 99999, 1.6927719116210938e-05, 52.0, 1.6927719116210938e-05, 1379.7307692307693, 0.0, 0.03280496597290039, 0, 1, 0.0014429092407226562, 0.0014429092407226562, 66, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 71746, 0, 52.0, 0.0, 0, 0, 0, 52, 1514, 52, 320.91, 0, -1, 8, -1, -1: 545: 1674496528.9, 1674496529.9: 0: 0: 0: 0: 0: 0: 0.4753668857887258: 0.17487770462665989: 0.17487770462665989: 0.17487770495795443
127.0.0.1/9020-127.0.0.2/9784: 48.878132343292236, 0.22, 0.45558857917785645, 1971, 5643, 1.71661376953125e-05, 3.719329833984375e-05, 209.0, 3.719329833984375e-05, 1026.0, 0.23, 67.59521532058716, 0, 0, 0.45628857612609863, 0.45628857612609863, 82, 73, 0.24, 0, 6, 0.23, 73.0, 66.0, 0.26, 214434, 0, 282.0, 0.23, 0, 4818, 0, 209, 1454, 282, 603.8, 18.67677402496338, 66, 76, 0.0, 66: 546: 1674496528.9, 1674496529.9: 0: 0: 0: 0: 0: 0: 0.4753668863947702: 0.1748777045322122: 0.17487770453115964: 0.174877704541858
127.0.0.1/9020-127.0.0.2/9784: 48.87039613723755, 0.22, 0.45557141304016113, 1944, 5616, 1.6927719116210938e-05, 4.00543212890625e-05, 208.0, 4.00543212890625e-05, 1023.9423076923077, 0.23, 67.5842490196228, 0, 0, 0.4562513828277588, 0.4562513828277588, 82, 72, 0.24, 0, 6, 0.23, 72.0, 66.0, 0.26, 212980, 0, 280.0, 0.23, 0, 4752, 0, 208, 1454, 280, 604.52, 18.675538063049316, 66, 76, 0.0, 66: 547: 1674496529.0, 1674496530.0: 0: 0: 0: 0: 0: 0: 0.47536688639284014: 0.17487770453263266: 0.17487770453146834: 0.17487770454305895
127.0.0.1/9020-127.0.0.2/9784: 48.86210489273071, 0.22, 0.4555544853210449, 1917, 5589, 5.602836608886719e-05, 5.078315734863281e-05, 207.0, 5.078315734863281e-05, 1028.425120772947, 0.23, 67.57258176803589, 0, 0, 0.4562113285064697, 0.4562113285064697, 82, 71, 0.24, 0, 6, 0.23, 71.0, 66.0, 0.26, 212884, 0, 278.0, 0.24, 0, 4686, 0, 207, 1454, 278, 602.52, 18.674336194992065, 66, 75, 0.0, 66: 548: 1674496529.0, 1674496530.0: 0: 0: 0: 0: 0: 0: 0.4753668863910324: 0.1748777045330145: 0.17487770453174706: 0.17487770454420618
127.0.0.1/9020-127.0.0.2/9784: 48.851643562316895, 0.22, 0.45549845695495605, 1890, 5562, 1.7404556274414062e-05, 3.600120544433594e-05, 206.0, 3.600120544433594e-05, 1026.3592233009708, 0.23, 67.55805659294128, 0, 0, 0.4561605453491211, 0.4561605453491211, 82, 70, 0.24, 0, 6, 0.23, 70.0, 66.0, 0.27, 211430, 0, 276.0, 0.24, 0, 4620, 0, 206, 1454, 276, 603.25, 18.670414209365845, 66, 75, 0.0, 66: 549: 1674496529.0, 1674496530.0: 0: 0: 0: 0: 0: 0: 0.47536688638970054: 0.1748777045333058: 0.1748777045319512: 0.17487770454504264
127.0.0.1/9020-127.0.0.2/9784: 48.844263315200806, 0.22, 0.45548105239868164, 1863, 5535, 0.00035309791564941406, 5.793571472167969e-05, 205.0, 5.793571472167969e-05, 1024.2731707317073, 0.23, 67.54767799377441, 0, 0, 0.45612454414367676, 0.45612454414367676, 82, 69, 0.25, 0, 6, 0.23, 69.0, 66.0, 0.27, 209976, 0, 274.0, 0.24, 0, 4554, 0, 205, 1454, 274, 603.97, 18.66921329498291, 66, 75, 0.0, 66: 550: 1674496529.1, 1674496530.1: 0: 0: 0: 0: 0: 0: 0.4753668863892951: 0.1748777045332959: 0.17487770453200172: 0.1748777045454073
127.0.0.1/9020-127.0.0.2/9784: 48.83244442939758, 0.22, 0.4551279544830322, 1836, 5508, 1.71661376953125e-05, 2.2172927856445312e-05, 204.0, 2.2172927856445312e-05, 1028.8235294117646, 0.23, 67.53142380714417, 0, 0, 0.4560666084289551, 0.4560666084289551, 82, 68, 0.25, 0, 6, 0.23, 68.0, 66.0, 0.27, 209880, 0, 272.0, 0.24, 0, 4488, 0, 204, 1454, 272, 601.94, 18.64520263671875, 66, 74, 0.0, 66: 551: 1674496529.1, 1674496530.1: 0: 0: 0: 0: 0: 0: 0.47536688638592234: 0.1748777045340366: 0.17487770453253756: 0.1748777045475036
127.0.0.1/9020-127.0.0.2/9784: 52.661561250686646, 0.27, 0.5457303524017334, 2511, 5481, 1.7404556274414062e-05, 6.699562072753906e-05, 203.0, 3.0994415283203125e-05, 1111.5566502463055, 0.27, 81.43882155418396, 0, 0, 0.5460999011993408, 0.5460999011993408, 82, 93, 0.28, 0, 6, 0.27, 93.0, 66.0, 0.31, 225646, 0, 296.0, 0.26, 0, 6138, 0, 203, 1454, 296, 550.21, 28.774377822875977, 66, 68, 0.0, 66: 552: 1674496529.3, 1674496530.3: 0: 0: 0: 0: 0: 0: 0.4753668864162973: 0.17487770452754214: 0.17487770452752563: 0.1748777045286348
127.0.0.7/443-127.0.0.5/7434: 0, -1, -1, 0, 24, 99999, 99999, 1.0, 99999, 446.0, 0.0, 0, 0, 0, -1, -1, 446, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 446, 0, 1.0, 0.0, 0, 0, 0, 1, 446, 1, 0.0, 0, -1, 1, -1, -1: 553: 1674496529.3, 1674496530.3: 0: 0: 0: 0: 0: 0: 0.47536688548136297: 0.17487770467523248: 0.17487770467523248: 0.17487770516817214
127.0.0.1/9020-127.0.0.2/9784: 52.64802813529968, 0.27, 0.545712947845459, 2484, 5454, 0.00034165382385253906, 1.8358230590820312e-05, 202.0, 1.8596649169921875e-05, 1116.6534653465346, 0.27, 81.42456126213074, 0, 0, 0.5460329055786133, 0.5460515022277832, 96, 92, 0.28, 0, 6, 0.27, 92.0, 66.0, 0.31, 225564, 0, 294.0, 0.26, 0, 6072, 0, 202, 1454, 294, 546.77, 28.77277660369873, 66, 67, 0.0, 66: 554: 1674496529.3, 1674496530.3: 0: 0: 0: 0: 0: 0: 0.47536688641636005: 0.17487770452753473: 0.17487770452750212: 0.1748777045286031
127.0.0.1/9020-127.0.0.2/9784: 52.64433813095093, 0.27, 0.5453712940216064, 2457, 5427, 1.621246337890625e-05, 1.71661376953125e-05, 201.0, 1.71661376953125e-05, 1114.9751243781095, 0.27, 81.41375184059143, 0, 0, 0.5460145473480225, 0.5460145473480225, 96, 91, 0.28, 0, 6, 0.27, 91.0, 66.0, 0.32, 224110, 0, 292.0, 0.26, 0, 6006, 0, 201, 1454, 292, 547.61, 28.74168610572815, 66, 67, 0.0, 66: 555: 1674496529.3, 1674496530.3: 0: 0: 0: 0: 0: 0: 0.4753668864162467: 0.17487770452755638: 0.1748777045275199: 0.17487770452867707
127.0.0.1/9020-127.0.0.2/9784: 52.640904903411865, 0.27, 0.5453550815582275, 2430, 5400, 1.5020370483398438e-05, 2.6464462280273438e-05, 200.0, 2.6464462280273438e-05, 1120.07, 0.27, 81.4084689617157, 0, 0, 0.5459973812103271, 0.5459973812103271, 96, 90, 0.28, 0, 6, 0.27, 90.0, 66.0, 0.32, 224014, 0, 290.0, 0.26, 0, 5940, 0, 200, 1454, 290, 544.2, 28.740226984024048, 66, 66, 0.0, 66: 556: 1674496529.4, 1674496530.4: 0: 0: 0: 0: 0: 0: 0.4753668864159241: 0.17487770452761747: 0.17487770452757276: 0.17487770452888568
127.0.0.1/9020-127.0.0.2/9784: 52.63563847541809, 0.27, 0.5453400611877441, 2403, 5373, 1.5497207641601562e-05, 1.7404556274414062e-05, 199.0, 1.7404556274414062e-05, 1118.391959798995, 0.27, 81.4005434513092, 0, 0, 0.5459709167480469, 0.5459709167480469, 96, 89, 0.28, 0, 6, 0.27, 89.0, 66.0, 0.32, 222560, 0, 288.0, 0.26, 0, 5874, 0, 199, 1454, 288, 545.05, 28.738890171051025, 66, 66, 0.0, 66: 557: 1674496529.4, 1674496530.4: 0: 0: 0: 0: 0: 0: 0.47536688641570185: 0.17487770452765927: 0.1748777045276087: 0.1748777045290301
127.0.0.1/9020-127.0.0.2/9784: 52.63219237327576, 0.26, 0.5453245639801025, 2376, 5346, 5.054473876953125e-05, 1.7404556274414062e-05, 198.0, 1.7404556274414062e-05, 1116.6969696969697, 0.27, 81.39527344703674, 0, 0, 0.5459535121917725, 0.5459535121917725, 96, 88, 0.28, 0, 6, 0.27, 88.0, 66.0, 0.33, 221106, 0, 286.0, 0.27, 0, 5808, 0, 198, 1454, 286, 545.9, 28.737526416778564, 66, 66, 0.0, 66: 558: 1674496529.4, 1674496530.4: 0: 0: 0: 0: 0: 0: 0.47536688641558644: 0.17487770452767848: 0.17487770452762627: 0.17487770452910886
127.0.0.1/9020-127.0.0.2/9784: 52.6287636756897, 0.26, 0.545274019241333, 2349, 5319, 1.5974044799804688e-05, 1.7881393432617188e-05, 197.0, 1.7881393432617188e-05, 1121.8781725888325, 0.27, 81.39004015922546, 0, 0, 0.545936107635498, 0.545936107635498, 96, 87, 0.29, 0, 6, 0.27, 87.0, 66.0, 0.33, 221010, 0, 284.0, 0.27, 0, 5742, 0, 197, 1454, 284, 542.41, 28.733129024505615, 66, 65, 0.0, 66: 559: 1674496529.5, 1674496530.5: 0: 0: 0: 0: 0: 0: 0.47536688641538694: 0.17487770452771026: 0.17487770452765744: 0.17487770452924545
127.0.0.1/9020-127.0.0.2/9784: 52.625258922576904, 0.26, 0.5452580451965332, 2322, 5292, 0.0005156993865966797, 1.8596649169921875e-05, 196.0, 1.8596649169921875e-05, 1120.1836734693877, 0.27, 81.38467407226562, 0, 0, 0.5459182262420654, 0.5459182262420654, 96, 86, 0.29, 0, 6, 0.27, 86.0, 66.0, 0.33, 219556, 0, 282.0, 0.27, 0, 5676, 0, 196, 1454, 282, 543.27, 28.731755256652832, 66, 65, 0.0, 66: 560: 1674496529.5, 1674496530.5: 0: 0: 0: 0: 0: 0: 0.4753668864151233: 0.1748777045277591: 0.17487770452769985: 0.17487770452941764
127.0.0.1/9020-127.0.0.2/9784: 52.62163257598877, 0.26, 0.5447423458099365, 2295, 5265, 1.6927719116210938e-05, 1.6927719116210938e-05, 195.0, 1.6927719116210938e-05, 1118.4717948717948, 0.27, 81.37914538383484, 0, 0, 0.5458996295928955, 0.5458996295928955, 96, 85, 0.29, 0, 6, 0.27, 85.0, 66.0, 0.34, 218102, 0, 280.0, 0.27, 0, 5610, 0, 195, 1454, 280, 544.13, 28.687920808792114, 66, 65, 0.0, 66: 561: 1674496529.5, 1674496530.5: 0: 0: 0: 0: 0: 0: 0.47536688641495084: 0.17487770452779156: 0.17487770452772686: 0.1748777045295308
127.0.0.1/9020-127.0.0.2/9784: 52.618348598480225, 0.26, 0.5447254180908203, 2268, 5238, 1.6450881958007812e-05, 1.6927719116210938e-05, 194.0, 1.6927719116210938e-05, 1123.7422680412371, 0.27, 81.3736207485199, 0, 0, 0.5458827018737793, 0.5458827018737793, 96, 84, 0.29, 0, 6, 0.27, 84.0, 66.0, 0.34, 218006, 0, 278.0, 0.27, 0, 5544, 0, 194, 1454, 278, 540.55, 28.686498880386353, 66, 64, 0.0, 66: 562: 1674496529.5, 1674496530.5: 0: 0: 0: 0: 0: 0: 0.47536688641445707: 0.17487770452788406: 0.17487770452780677: 0.17487770452985205
127.0.0.1/9020-127.0.0.2/9784: 52.615081548690796, 0.26, 0.5447089672088623, 2241, 5211, 1.6450881958007812e-05, 1.8835067749023438e-05, 193.0, 1.8835067749023438e-05, 1122.0310880829015, 0.27, 81.36812996864319, 0, 0, 0.5458657741546631, 0.5458657741546631, 96, 83, 0.29, 0, 6, 0.27, 83.0, 66.0, 0.35, 216552, 0, 276.0, 0.27, 0, 5478, 0, 193, 1454, 276, 541.42, 28.685133457183838, 66, 64, 0.0, 66: 563: 1674496529.6, 1674496530.6: 0: 0: 0: 0: 0: 0: 0.4753668864142595: 0.17487770452792128: 0.17487770452783769: 0.17487770452998164
127.0.0.1/9020-127.0.0.2/9784: 52.61146521568298, 0.26, 0.5446925163269043, 2214, 5184, 5.1021575927734375e-05, 1.8358230590820312e-05, 192.0, 1.8358230590820312e-05, 1120.3020833333333, 0.27, 81.36215090751648, 0, 0, 0.5458469390869141, 0.5458469390869141, 96, 82, 0.3, 0, 6, 0.27, 82.0, 66.0, 0.35, 215098, 0, 274.0, 0.27, 0, 5412, 0, 192, 1454, 274, 542.3, 28.68378448486328, 66, 64, 0.0, 66: 564: 1674496529.6, 1674496530.6: 0: 0: 0: 0: 0: 0: 0.47536688641419445: 0.17487770452792467: 0.1748777045278463: 0.17487770453003457
127.0.0.1/9020-127.0.0.2/9784: 52.60795879364014, 0.26, 0.5446414947509766, 2187, 5157, 1.6689300537109375e-05, 1.7404556274414062e-05, 191.0, 1.7404556274414062e-05, 1125.6649214659685, 0.27, 81.35634160041809, 0, 0, 0.5458285808563232, 0.5458285808563232, 96, 81, 0.3, 0, 6, 0.27, 81.0, 66.0, 0.35, 215002, 0, 272.0, 0.28, 0, 5346, 0, 191, 1454, 272, 538.61, 28.679651737213135, 66, 63, 0.0, 66: 565: 1674496529.6, 1674496530.6: 0: 0: 0: 0: 0: 0: 0.4753668864138027: 0.17487770452799437: 0.17487770452790863: 0.17487770453029428
127.0.0.1/9020-127.0.0.2/9784: 52.604651927948, 0.26, 0.5446248054504395, 2160, 5130, 0.0001571178436279297, 1.6450881958007812e-05, 190.0, 1.6450881958007812e-05, 1123.9368421052632, 0.27, 81.35079383850098, 0, 0, 0.5458111763000488, 0.5458111763000488, 96, 80, 0.3, 0, 6, 0.27, 80.0, 66.0, 0.36, 213548, 0, 270.0, 0.28, 0, 5280, 0, 190, 1454, 270, 539.5, 28.678316593170166, 66, 63, 0.0, 66: 566: 1674496529.7, 1674496530.7: 0: 0: 0: 0: 0: 0: 0.475366886413577: 0.17487770452803617: 0.17487770452794388: 0.17487770453044296
127.0.0.1/9020-127.0.0.2/9784: 52.601542711257935, 0.25, 0.5444676876068115, 2133, 5103, 1.5974044799804688e-05, 1.6450881958007812e-05, 189.0, 1.6450881958007812e-05, 1122.1904761904761, 0.27, 81.34553718566895, 0, 0, 0.5457947254180908, 0.5457947254180908, 96, 79, 0.3, 0, 6, 0.27, 79.0, 66.0, 0.36, 212094, 0, 268.0, 0.28, 0, 5214, 0, 189, 1454, 268, 540.39, 28.66590428352356, 66, 63, 0.0, 66: 567: 1674496529.7, 1674496530.7: 0: 0: 0: 0: 0: 0: 0.4753668864129925: 0.17487770452814191: 0.1748777045280378: 0.17487770453082774
127.0.0.1/9020-127.0.0.2/9784: 52.59844994544983, 0.25, 0.5444517135620117, 2106, 5076, 1.621246337890625e-05, 1.6689300537109375e-05, 188.0, 1.6689300537109375e-05, 1127.6489361702127, 0.27, 81.34017276763916, 0, 0, 0.5457782745361328, 0.5457782745361328, 96, 78, 0.31, 0, 6, 0.27, 78.0, 66.0, 0.37, 211998, 0, 266.0, 0.28, 0, 5148, 0, 188, 1454, 266, 536.6, 28.664658308029175, 66, 62, 0.0, 66: 568: 1674496529.7, 1674496530.7: 0: 0: 0: 0: 0: 0: 0.4753668864128068: 0.174877704528166: 0.17487770452806572: 0.17487770453096166
127.0.0.1/9020-127.0.0.2/9784: 45.049405574798584, 0.23, 0.4709432125091553, 2754, 5157, 1.8835067749023438e-05, 4.0531158447265625e-05, 191.0, 4.0531158447265625e-05, 1181.6649214659685, 0.23, 68.77731561660767, 0, 0, 0.47113728523254395, 0.47113728523254395, 96, 102, 0.23, 0, 6, 0.23, 102.0, 66.0, 0.23, 225698, 0, 293.0, 0.24, 0, 6732, 0, 191, 1454, 293, 501.38, 23.71443748474121, 66, 59, 0.0, 66: 569: 1674496529.7, 1674496530.7: 0: 0: 0: 0: 0: 0: 0.4753668863978428: 0.17487770453131804: 0.17487770453077112: 0.17487770454006804
127.0.0.1/9020-127.0.0.2/9784: 45.0417046546936, 0.23, 0.47092437744140625, 2727, 5130, 1.811981201171875e-05, 2.0265579223632812e-05, 190.0, 2.0265579223632812e-05, 1180.2315789473685, 0.23, 68.76538896560669, 0, 0, 0.4710967540740967, 0.4710967540740967, 96, 101, 0.24, 0, 6, 0.23, 101.0, 66.0, 0.23, 224244, 0, 291.0, 0.24, 0, 6666, 0, 190, 1454, 291, 502.31, 23.71253514289856, 66, 59, 0.0, 66: 570: 1674496529.8, 1674496530.8: 0: 0: 0: 0: 0: 0: 0.47536688639756897: 0.1748777045313319: 0.1748777045307972: 0.174877704540302
127.0.0.1/9020-127.0.0.2/9784: 45.03787446022034, 0.23, 0.47090625762939453, 2700, 5103, 5.7220458984375e-05, 2.3126602172851562e-05, 189.0, 2.3126602172851562e-05, 1185.968253968254, 0.23, 68.75942182540894, 0, 0, 0.47107648849487305, 0.47107648849487305, 96, 100, 0.24, 0, 6, 0.23, 100.0, 66.0, 0.24, 224148, 0, 289.0, 0.24, 0, 6600, 0, 189, 1454, 289, 497.39, 23.710723161697388, 66, 58, 0.0, 66: 571: 1674496529.8, 1674496530.8: 0: 0: 0: 0: 0: 0: 0.4753668863952465: 0.1748777045318242: 0.17487770453118076: 0.17487770454174864
